,count,accidents,Latitude,Longitude,num_accidents_fatalities,State,County,City,fatalities_ratio
0,175,"{171521, 182785, 96776, 182284, 68111, 188945, 184342, 173596, 173087, 74272, 173603, 125990, 100912, 217139, 217140, 176704, 176706, 105542, 185933, 144982, 144983, 118872, 171607, 172631, 100955, 172633, 178266, 168545, 175714, 184933, 185447, 171113, 171625, 183917, 180846, 185454, 189555, 149110, 180859, 172670, 114306, 177796, 102021, 144518, 175238, 144520, 90764, 183949, 172691, 174740, 174741, 183446, 174744, 178841, 181916, 181921, 184481, 103077, 170161, 137906, 190131, 166068, 169143, 186561, 180419, 180420, 168647, 168648, 178375, 122059, 175821, 185039, 109776, 127185, 155130, 172242, 172244, 187898, 178392, 178393, 189144, 147677, 91872, 147686, 124136, 180975, 189679, 179441, 106739, 190712, 179449, 177402, 179451, 88828, 144640, 144644, 80645, 153349, 174864, 178452, 104725, 79638, 142104, 185625, 186138, 174875, 182044, 182045, 183071, 174880, 183072, 68901, 118567, 154919, 175914, 154923, 133932, 175915, 119599, 184629, 184630, 181560, 190267, 175934, 172352, 176452, 187209, 187211, 187213, 187217, 110074, 189267, 217430, 187223, 100184, 107875, 95588, 95589, 189798, 60785, 110453, 177525, 124796, 217468, 217470, 183167, 174469, 107403, 169869, 174989, 97679, 195474, 173461, 121751, 173463, 188314, 216992, 114081, 178082, 172453, 188326, 139183, 180155, 188863, 115141, 189390, 174031, 174032, 189391, 181716, 179686, 183787, 144889, 144890, 105981}",37.808264931428575,-122.36698338285716,0.0,California,San Francisco,San Francisco,0.0
1,117,"{124419, 53771, 53772, 206350, 206351, 45077, 45078, 45589, 45592, 153621, 165920, 44082, 38451, 38452, 44083, 58937, 59961, 131134, 148038, 44615, 44616, 45129, 45132, 112207, 148047, 136785, 129623, 134744, 150642, 163965, 112255, 53386, 53387, 133772, 212618, 212619, 46750, 46751, 44199, 204456, 204457, 42157, 42158, 60591, 125106, 43702, 43703, 148666, 148683, 129233, 160981, 37590, 122585, 55518, 55519, 139489, 45284, 147177, 45290, 57591, 36602, 36605, 59145, 120587, 151832, 44829, 44830, 112932, 139045, 122159, 205103, 57147, 126780, 139067, 208210, 36699, 36700, 167262, 149346, 145766, 46443, 207723, 126830, 145786, 212860, 136070, 141709, 44444, 44445, 151452, 151456, 45476, 45477, 140197, 151461, 205220, 42926, 42927, 138159, 207281, 42930, 125874, 42936, 59321, 118715, 167356, 209860, 113609, 210893, 210895, 36817, 53721, 53724, 138217, 131054, 132590, 55292}",35.20247548717949,-80.72597595726495,0.0,North Carolina,Mecklenburg,Charlotte,0.0
2,101,"{48641, 155144, 51721, 155147, 155148, 155151, 151575, 151576, 151577, 151578, 57883, 145438, 145439, 145440, 92208, 78385, 126001, 126002, 87097, 202816, 51777, 162375, 184917, 184919, 184921, 184923, 204893, 149105, 149106, 149116, 149120, 114307, 144522, 48788, 80029, 183463, 54442, 170159, 191152, 48818, 217266, 59572, 206551, 206555, 48350, 48358, 102121, 124143, 124148, 71434, 144654, 178959, 48400, 54544, 144656, 177936, 178457, 151357, 151358, 151359, 208189, 34126, 65364, 86357, 176469, 48985, 143709, 57699, 170343, 62824, 192890, 201084, 49037, 169872, 173457, 191379, 56222, 207263, 50604, 48560, 49076, 48572, 63932, 99260, 203710, 171976, 204244, 204245, 204246, 147417, 147418, 190941, 48607, 50656, 190943, 187363, 147428, 181736, 181737, 51693, 51694}",37.170182594059405,-121.98974413861384,0.0,California,Santa Clara,Los Gatos,0.0
3,98,"{183808, 182810, 181278, 174111, 211497, 131628, 174661, 115783, 184399, 186963, 106581, 164444, 169054, 130143, 169056, 170079, 188525, 82551, 123000, 135805, 167049, 167050, 167051, 179349, 175254, 188053, 126617, 179354, 144547, 134821, 179369, 152237, 188081, 207025, 190646, 174263, 183992, 190648, 109754, 181947, 174787, 169671, 187597, 186586, 155869, 173792, 122081, 169700, 169705, 213225, 173803, 182513, 186097, 170229, 170232, 170233, 170234, 187129, 146173, 170243, 172295, 172297, 187149, 93992, 136491, 110381, 147757, 188216, 144190, 177988, 185689, 48993, 181097, 184170, 181099, 63853, 63854, 181102, 150389, 184694, 189831, 189832, 189834, 179603, 171420, 174497, 140716, 186302, 176069, 121800, 121803, 180173, 171473, 168923, 168925, 148460, 179701, 170999}",34.00988644897959,-117.82333162244898,0.0,California,Los Angeles,Diamond Bar,0.0
4,91,"{175104, 217602, 217603, 50181, 186385, 199735, 56383, 188481, 54341, 178255, 211024, 189530, 145000, 181369, 185465, 190591, 174742, 184473, 96922, 186034, 81077, 169654, 169655, 169659, 59581, 200895, 175814, 127176, 127177, 127178, 127179, 163020, 166094, 146127, 189141, 217306, 168667, 188639, 54506, 188651, 59634, 48910, 185626, 185630, 87328, 119584, 119585, 119586, 119587, 169765, 180526, 187699, 171317, 175925, 119615, 119618, 49992, 49994, 189260, 189263, 171352, 179547, 190819, 188772, 219506, 160631, 160632, 160633, 160635, 182140, 160636, 218520, 172442, 187813, 216997, 169384, 169385, 185260, 50113, 179142, 174028, 184785, 184786, 190933, 184797, 56286, 187360, 187361, 133100, 144886, 175102}",38.1551797912088,-121.67644727472528,0.0,California,Sacramento,Isleton,0.0
5,96,"{171520, 177664, 50695, 115727, 174612, 176150, 112664, 142875, 142877, 186915, 211495, 56377, 218175, 185920, 162369, 109128, 205896, 207433, 120921, 120922, 185437, 180830, 189534, 185449, 180848, 178808, 200824, 183938, 189061, 183944, 174218, 161935, 178838, 50329, 181923, 49326, 186036, 187077, 102088, 163016, 163018, 163019, 72403, 180948, 176349, 172256, 80609, 48867, 179430, 179433, 179461, 208133, 109319, 167690, 167691, 167693, 167694, 59667, 207126, 107829, 169270, 54588, 187712, 192842, 204626, 180563, 54615, 175447, 188761, 191328, 189795, 48999, 49006, 219504, 206194, 212342, 177537, 177036, 177040, 169874, 177045, 180121, 50589, 216995, 180135, 87482, 218556, 86475, 216016, 189398, 207318, 117730, 183278, 171504, 171508, 201723}",38.15087608333334,-122.44945070833334,0.0,California,Sonoma,Petaluma,0.0
6,83,"{107522, 107531, 110603, 51216, 108053, 107034, 107559, 107566, 105007, 110156, 106578, 110164, 95831, 105051, 108123, 108145, 106610, 82036, 108150, 109177, 110726, 110727, 110217, 110731, 106639, 108690, 107668, 107162, 109726, 67246, 109744, 110256, 110779, 107708, 108222, 105153, 106691, 107217, 101589, 105685, 105177, 106718, 109291, 93947, 105727, 105735, 53532, 109340, 105248, 108833, 110374, 84792, 109882, 110411, 109901, 105810, 110420, 105300, 108398, 110446, 104831, 105358, 109968, 107933, 109985, 74146, 108963, 108969, 104874, 109994, 110507, 106927, 108482, 109001, 109009, 109015, 109021, 110558, 109030, 108007, 105966, 109049, 100349}",37.015585493975905,-76.45372145783134,0.0,Virginia,Newport News,Newport News,0.0
7,93,"{187396, 158725, 158726, 216076, 144397, 194573, 203793, 133139, 34329, 133149, 88608, 175137, 34347, 145464, 145465, 182842, 186942, 176191, 176193, 56400, 51798, 185945, 169562, 56412, 176737, 188513, 176740, 188516, 176743, 168555, 217204, 216187, 78481, 188050, 144019, 185499, 147103, 54447, 184016, 184019, 144606, 182500, 193767, 193768, 183017, 173802, 196331, 206068, 49909, 144123, 186622, 49918, 94975, 204030, 144132, 186628, 186630, 168712, 186632, 188682, 54557, 203061, 180028, 195401, 54614, 184150, 168792, 173930, 173954, 182664, 189322, 182672, 183184, 144795, 124828, 202139, 57766, 48554, 162219, 162220, 50118, 176071, 178119, 178120, 176074, 56270, 49624, 187864, 34267, 175585, 169447, 188391, 205308}",34.02753630107527,-118.27467292473116,0.0,California,Los Angeles,Los Angeles,0.0
8,85,"{174080, 174081, 180749, 171534, 186389, 168473, 168474, 182302, 177712, 109617, 162379, 126029, 108124, 106598, 176747, 169070, 179854, 179855, 190610, 145045, 184993, 190625, 189092, 183974, 174257, 172737, 190146, 170185, 170187, 170191, 175831, 187095, 155866, 155868, 146141, 26846, 180447, 169699, 81636, 109799, 168679, 168680, 180459, 175853, 217335, 146170, 180484, 143624, 147738, 156451, 180009, 180011, 156461, 130862, 156991, 180034, 171859, 214869, 185175, 54622, 103777, 197474, 110437, 182630, 217482, 217484, 174996, 66460, 185782, 185783, 185784, 168377, 175039, 139211, 139213, 178127, 165841, 178129, 157661, 49633, 49634, 188902, 185834, 174078, 174079}",33.916425928117654,-118.28608012117645,1.0,California,Los Angeles,Gardena,0.011764705882352941
9,80,"{34304, 217608, 174090, 168471, 189470, 179232, 144424, 204841, 57917, 57918, 86082, 187972, 126022, 135756, 217679, 200788, 168556, 34426, 34427, 216188, 216189, 34429, 34433, 180353, 185996, 114326, 178326, 48297, 152233, 48299, 196285, 196286, 34507, 34508, 34509, 34510, 181973, 210654, 210656, 132322, 49898, 205042, 49928, 190739, 49959, 194857, 181036, 185667, 49988, 49989, 133963, 215886, 157009, 158562, 212841, 203130, 93051, 189853, 197536, 120229, 34219, 34220, 34225, 95156, 121783, 121784, 121785, 121787, 121789, 121790, 139198, 121793, 139205, 144325, 217545, 187851, 187856, 176081, 185298, 202239}",34.040114100000004,-118.579200575,0.0,California,Los Angeles,Malibu,0.0
10,80,"{165898, 38411, 38412, 58902, 146454, 163353, 211003, 60491, 55383, 37976, 37977, 55384, 59994, 40041, 40042, 120450, 37510, 37511, 115336, 133768, 115352, 41629, 46755, 46756, 115374, 43697, 43698, 115380, 122556, 207572, 50907, 37098, 31468, 115948, 60142, 60143, 42238, 42239, 42757, 201477, 40202, 122647, 46376, 46377, 50986, 50988, 39730, 55604, 55606, 60224, 212304, 161618, 209776, 38779, 156028, 38780, 44415, 44416, 45955, 45956, 116611, 57223, 46482, 39318, 89495, 46509, 46510, 118703, 41394, 43446, 43448, 43451, 43452, 45508, 45509, 140229, 42973, 42974, 196069, 196070}",35.129628413875004,-80.94172692775001,1.0,North Carolina,Mecklenburg,Charlotte,0.0125
11,78,"{171022, 177682, 144413, 144417, 144421, 190001, 151602, 144947, 173619, 173620, 173621, 162378, 50278, 125585, 178323, 155797, 118937, 118940, 118941, 155806, 48813, 177839, 34495, 190663, 170696, 170195, 170197, 170198, 174294, 172760, 113369, 190683, 174302, 163048, 163049, 176878, 49913, 34555, 185085, 172803, 34582, 177943, 177945, 177946, 179482, 147742, 147746, 179508, 179511, 180029, 185665, 175961, 151390, 151391, 182112, 83816, 49001, 181614, 181615, 188783, 187271, 9113, 121806, 121807, 121808, 180692, 180693, 121813, 121814, 121815, 148462, 190448, 148465, 148466, 168945, 174068, 176625, 174074}",34.12885038602563,-118.34690775512819,1.0,California,Los Angeles,Los Angeles,0.01282051282051282
12,78,"{156185, 156186, 138797, 212528, 165937, 165943, 45624, 165947, 165956, 165958, 55884, 205421, 121455, 57462, 191096, 53378, 156818, 124575, 203938, 154807, 165559, 168123, 168126, 168127, 160448, 131269, 207046, 207047, 114888, 210117, 217799, 215250, 143079, 55019, 178923, 129262, 39151, 120047, 129263, 112370, 125686, 129271, 184570, 148221, 129792, 143113, 129812, 187668, 196900, 43320, 122181, 54095, 58194, 52564, 41312, 161122, 52583, 164202, 195950, 145270, 202107, 159104, 211349, 133528, 176025, 208802, 134563, 181669, 58291, 134582, 161720, 200642, 219082, 211920, 37851, 53226, 52204, 37374}",41.84630153846154,-87.63833871794873,0.0,Illinois,Cook,Chicago,0.0
13,76,"{192642, 192260, 56325, 199687, 154635, 190091, 190093, 174736, 200080, 215826, 191508, 56469, 191638, 191255, 193559, 218780, 192797, 186234, 215974, 188460, 57903, 176559, 199856, 127155, 198451, 200244, 201721, 171962, 189372, 139839, 139840, 139841, 191554, 191555, 194367, 138569, 156361, 197707, 197708, 118861, 118862, 189517, 199241, 213455, 214860, 48725, 197206, 126552, 195288, 214617, 191869, 199005, 199009, 147043, 179940, 191459, 191460, 193127, 183272, 196325, 200292, 213610, 168300, 218600, 213998, 213999, 213361, 116338, 192370, 192626, 213491, 217975, 181881, 115706, 114043, 181885}",45.52868236842105,-122.66539671052631,0.0,Oregon,Multnomah,Portland,0.0
14,75,"{125696, 162304, 52226, 207364, 206981, 38540, 58637, 126350, 195085, 45072, 208526, 39314, 46739, 52884, 55187, 121490, 151189, 42264, 38141, 134681, 150168, 166812, 166813, 168085, 193950, 197021, 198176, 212256, 133539, 59300, 168102, 193192, 168745, 219439, 214193, 201268, 193077, 111670, 162105, 39611, 125886, 204223, 191681, 123330, 168130, 207866, 201158, 130503, 198471, 206538, 41931, 209739, 150861, 40271, 193108, 215509, 219476, 216407, 144351, 118752, 164856, 132837, 186469, 205157, 212837, 125291, 132083, 113780, 125684, 58486, 120056, 117497, 200570, 218107, 52349}",41.72170006666667,-87.62416573333333,0.0,Illinois,Cook,Chicago,0.0
15,89,"{114691, 48135, 203273, 54804, 211989, 207388, 47659, 103471, 212531, 76341, 216139, 200790, 84060, 44130, 219248, 215163, 213628, 196226, 52889, 209049, 51357, 90783, 42658, 52392, 66217, 215723, 53426, 197816, 66746, 197818, 210620, 69824, 38593, 204482, 212169, 57550, 39127, 79599, 130287, 47860, 126710, 73468, 101634, 139011, 113412, 47877, 139012, 139015, 55565, 212237, 47887, 50967, 45338, 213276, 55583, 104745, 211243, 209715, 196406, 47936, 208201, 201550, 204114, 206169, 207707, 133476, 39784, 59250, 218490, 47996, 127873, 71042, 194449, 125859, 65961, 211891, 96184, 215482, 43975, 101836, 14288, 52694, 52695, 38363, 89571, 40939, 46066, 119798, 48120}",40.82006934202248,-73.8903273383146,1.0,New York,Bronx,Bronx,0.011235955056179775
16,72,"{185219, 185220, 218116, 187017, 215437, 51086, 55566, 55567, 217233, 43410, 43412, 55830, 56987, 52252, 180636, 38814, 45344, 168993, 215209, 93484, 45361, 144052, 203828, 218933, 54967, 215741, 38719, 55104, 42433, 55232, 131267, 191679, 203456, 195706, 207307, 111692, 37069, 37070, 53711, 38352, 38353, 56909, 111693, 203219, 179925, 55254, 60247, 52568, 57561, 187478, 210903, 181852, 55901, 106462, 204127, 38112, 39008, 55008, 215002, 52455, 216651, 38636, 184428, 210286, 54128, 140402, 176243, 39290, 78203, 196093, 36862, 45823}",42.19723711111111,-87.98952804166667,0.0,Illinois,Lake,Lake Zurich,0.0
17,71,"{117377, 140929, 108037, 138758, 110346, 133771, 149386, 145805, 157325, 132623, 66832, 42769, 42771, 105110, 105495, 108438, 131096, 109082, 132635, 138137, 151451, 107681, 60197, 105126, 112935, 116650, 73516, 105262, 110643, 137524, 145787, 41399, 60222, 51007, 110272, 110782, 130372, 107973, 166598, 110152, 107852, 108365, 110284, 108623, 109007, 110669, 149965, 106707, 80596, 151127, 212183, 117337, 130398, 151135, 157282, 137444, 108901, 150630, 151140, 109929, 61290, 214633, 107757, 105198, 110063, 136045, 153587, 108664, 103034, 41595, 41596}",35.91242902816901,-78.78198354929579,0.0,North Carolina,Wake,Durham,0.0
18,71,"{38273, 58755, 58630, 46345, 48137, 201740, 55310, 51215, 54927, 57103, 203538, 202489, 202390, 52887, 55832, 39321, 193304, 52382, 39326, 52384, 201887, 203166, 205217, 193444, 208670, 55079, 52520, 48048, 37299, 53173, 177718, 207671, 216246, 45242, 216634, 206012, 215484, 37951, 36800, 202431, 39234, 59971, 208706, 52425, 58447, 205519, 58578, 39379, 46163, 52563, 206162, 52312, 195417, 210009, 193631, 199136, 42082, 42338, 197859, 53605, 202344, 193517, 194671, 58864, 207983, 197620, 213749, 196473, 204539, 211197, 38143}",40.78496390140843,-73.94098207042258,0.0,New York,New York,New York,0.0
19,70,"{210560, 214144, 37506, 193413, 197003, 116110, 39311, 199183, 38546, 204818, 202261, 204182, 176023, 211479, 208922, 50843, 193692, 197277, 206714, 39460, 193188, 210212, 204711, 206119, 43305, 211113, 209067, 40238, 193586, 192819, 196792, 53690, 170813, 42046, 38079, 52802, 168514, 200514, 42053, 218821, 200519, 50888, 194120, 201288, 39884, 201808, 193107, 54996, 218453, 38614, 209238, 209239, 209624, 187994, 51165, 52449, 57059, 51174, 205928, 184298, 195819, 194160, 40435, 196979, 42998, 198775, 216438, 126330, 39803, 39548}",41.87559,-87.66182000000003,0.0,Illinois,Cook,Chicago,0.0
20,70,"{105477, 99450, 105990, 109065, 106634, 107770, 76044, 68239, 84119, 102809, 104474, 107547, 94364, 109338, 77342, 110490, 86816, 90528, 91041, 109600, 83492, 110115, 88489, 105131, 105792, 87854, 68015, 106033, 65460, 108345, 67258, 99005, 89790, 64575, 77631, 80447, 102590, 103361, 70724, 62021, 80966, 96966, 102728, 62793, 70730, 80585, 107258, 108999, 90574, 107726, 74714, 93531, 100062, 81248, 93820, 93416, 65386, 108138, 76908, 102892, 67568, 77553, 75378, 106482, 108146, 106359, 106360, 74106, 64124, 107647}",25.89062338571428,-80.1634454142857,0.0,Florida,Miami-Dade,North Miami,0.0
21,70,"{201731, 204037, 44168, 195977, 205064, 206860, 203025, 58258, 206997, 209302, 195992, 210457, 199199, 38432, 36770, 39714, 40995, 192803, 192038, 192933, 213798, 201513, 213799, 214574, 212849, 210360, 59322, 55739, 58302, 37824, 60101, 196805, 52935, 45901, 47693, 203983, 40400, 195536, 51539, 203863, 47960, 216025, 216922, 192123, 215771, 215772, 191714, 192379, 46564, 176101, 40422, 193893, 218466, 214761, 48107, 39020, 41580, 40046, 47857, 206322, 40947, 58355, 48117, 202611, 206323, 206324, 41593, 211194, 38011, 214518}",40.73524985714287,-73.91933128571425,0.0,New York,Queens,Woodside,0.0
22,68,"{40832, 167298, 167301, 46854, 91526, 204168, 205957, 114701, 155022, 110479, 114704, 196879, 155026, 205326, 114709, 167322, 156059, 128668, 109602, 160294, 151464, 123177, 151465, 160298, 160300, 167340, 167341, 43439, 43440, 121905, 208048, 208049, 209967, 167349, 121910, 167351, 130364, 137533, 43840, 43841, 46656, 156097, 154308, 156098, 156099, 134856, 42955, 42956, 154316, 206925, 114384, 114768, 114770, 114771, 114772, 141008, 156630, 60119, 52185, 149342, 121311, 149345, 125666, 125669, 209578, 107766, 131065, 40831}",35.305055367647064,-80.85836745588233,0.0,North Carolina,Mecklenburg,Charlotte,0.0
23,67,"{156672, 40323, 156675, 52741, 156678, 156687, 44945, 44946, 40339, 190355, 191890, 212119, 143000, 37662, 115358, 44065, 128683, 158897, 39603, 158899, 153654, 42938, 42939, 161597, 161604, 158917, 161605, 164040, 38089, 164043, 158926, 164047, 148048, 148049, 164050, 151123, 210894, 210896, 39767, 40793, 39770, 129626, 40796, 153564, 153565, 158974, 161502, 153572, 39909, 160996, 51050, 46059, 46060, 51051, 124395, 140908, 158957, 158958, 161003, 207346, 151156, 151157, 52470, 114168, 126203, 53885, 53886}",35.332715970149245,-80.79906916417912,0.0,North Carolina,Mecklenburg,Charlotte,0.0
24,67,"{169600, 181633, 184830, 143880, 187785, 175242, 66956, 183824, 187152, 160019, 200855, 139929, 180508, 73245, 176413, 48799, 48800, 48801, 188701, 34599, 34600, 49448, 49449, 143274, 174505, 215601, 215602, 217015, 180921, 186937, 170555, 181307, 188094, 188991, 199618, 182341, 57799, 57800, 173389, 184946, 111313, 172755, 180180, 185688, 185947, 183007, 189152, 50660, 50661, 173284, 186086, 170218, 49648, 49649, 54512, 51699, 51700, 54513, 171891, 178290, 178675, 180595, 171898, 158331, 187125, 173309, 141438}",33.98836689552238,-117.90567091044774,0.0,California,Los Angeles,Rowland Heights,0.0
25,66,"{140930, 121221, 121223, 140936, 121226, 140939, 37772, 145163, 160907, 160911, 145171, 121236, 53527, 210200, 114715, 114717, 123165, 123168, 42278, 41767, 42280, 37673, 41770, 209450, 53549, 42287, 42288, 60209, 43954, 208047, 43957, 46393, 128062, 60223, 52933, 115403, 42189, 42317, 42318, 42449, 42462, 42465, 129635, 117348, 117349, 154340, 154341, 138216, 163301, 210022, 46316, 46061, 117358, 122607, 151148, 50929, 122609, 127985, 160884, 117365, 138230, 160885, 145144, 160886, 212730, 145148}",35.31856284848486,-80.77886956060604,0.0,North Carolina,Mecklenburg,Charlotte,0.0
26,66,"{134144, 135303, 121228, 118157, 142477, 131087, 118160, 125074, 200148, 131092, 106647, 136727, 115999, 118178, 108838, 123174, 114728, 166567, 166569, 120493, 105646, 166574, 115378, 125110, 125116, 80061, 161613, 161599, 161603, 106693, 25158, 107462, 161607, 136777, 128715, 105421, 124365, 110671, 157264, 112209, 101074, 128721, 127444, 119893, 157269, 121303, 119896, 138201, 150615, 119899, 150616, 150617, 119902, 104159, 129638, 110192, 163964, 115954, 116596, 151804, 163956, 163957, 142459, 136700, 110461, 151806}",37.354989772727265,-77.41332230303028,1.0,Virginia,Chesterfield,Chester,0.015151515151515152
27,66,"{206464, 52353, 176514, 41480, 197896, 205707, 197262, 37909, 60568, 47770, 36894, 207135, 37922, 41378, 55078, 58534, 213033, 209962, 216873, 39854, 73134, 41265, 194225, 211890, 194228, 196789, 206388, 210230, 81597, 211773, 197055, 216640, 45249, 198211, 47685, 203334, 204998, 58188, 216398, 207440, 47953, 55762, 85332, 180053, 193236, 216792, 45790, 47711, 56799, 194274, 39651, 184419, 37606, 60392, 57451, 52460, 79724, 202860, 217069, 79216, 193778, 40051, 74099, 190068, 204406, 37241}",40.66763169696971,-73.996316030303,0.0,New York,Kings,Brooklyn,0.0
28,65,"{117762, 117763, 184838, 172040, 172812, 189713, 175636, 126614, 126615, 179735, 96028, 147101, 167069, 180386, 153381, 177577, 125610, 182961, 187441, 188721, 144308, 144309, 180020, 183861, 184375, 128441, 189752, 181435, 165820, 187836, 188092, 142911, 178495, 175170, 179523, 184131, 196042, 181451, 190284, 165069, 165838, 172495, 183501, 152785, 115795, 115797, 115798, 184535, 170072, 172378, 86109, 111329, 137957, 121830, 169575, 169576, 121833, 169577, 171753, 145007, 217202, 168694, 119676, 172926, 175487}",34.1721018,-118.46749823076924,0.0,California,Los Angeles,Van Nuys,0.0
29,112,"{179200, 185349, 143884, 133136, 131607, 109084, 179239, 170539, 108594, 183352, 104507, 126012, 104509, 183357, 126016, 184393, 106584, 176729, 185953, 185954, 169573, 164460, 171635, 171124, 168573, 168574, 139910, 189579, 189584, 167060, 167061, 97431, 190616, 189081, 177823, 190627, 116388, 181414, 181416, 116405, 174776, 98493, 179397, 80083, 134360, 169181, 122078, 138974, 169182, 182495, 173797, 172262, 173801, 187117, 187118, 185073, 169205, 217338, 217342, 110344, 217363, 217364, 170773, 185115, 177439, 136480, 179513, 174418, 173400, 173917, 172382, 175461, 168806, 80743, 175462, 173417, 189292, 178542, 180593, 172918, 176503, 179585, 125827, 138639, 187279, 187283, 143262, 182179, 144292, 138662, 143797, 173493, 121788, 169408, 184258, 110022, 184262, 172490, 185292, 169421, 185294, 185295, 185297, 169431, 121820, 139238, 185318, 180714, 188397, 189428, 134649, 171004}",33.982368366071434,-118.28052261607141,0.0,California,Los Angeles,Los Angeles,0.0
30,64,"{69249, 190853, 188041, 49291, 49292, 138635, 168844, 102416, 124176, 83602, 185489, 152216, 214169, 180891, 190492, 182176, 185981, 34470, 34471, 166312, 175273, 108717, 179373, 186413, 185649, 54450, 75060, 191028, 115766, 135096, 174651, 184252, 195393, 34498, 34499, 185284, 48329, 202569, 92363, 48461, 114509, 185167, 217167, 217168, 173778, 183637, 188374, 217173, 157017, 172505, 185690, 181599, 186595, 173925, 108136, 90477, 127214, 50545, 50546, 171381, 187126, 60797, 56446, 217215}",33.930989984375,-118.300307171875,0.0,California,Los Angeles,Los Angeles,0.0
31,64,"{216322, 39176, 44170, 45964, 39437, 56716, 37135, 58638, 37137, 38418, 159758, 38420, 207885, 207887, 216217, 43290, 39323, 45088, 44321, 45089, 198051, 198052, 38950, 52775, 37289, 116139, 57516, 200759, 37436, 37437, 208061, 156223, 208062, 46273, 46274, 45252, 53320, 53321, 116814, 213070, 126929, 58706, 44116, 55508, 111707, 42589, 111711, 203747, 141158, 36586, 52202, 52203, 132843, 141806, 54127, 136943, 60145, 143102, 37623, 37624, 207097, 158074, 41725, 38526}",41.749823796875006,-88.06397478124998,0.0,Illinois,Dupage,Naperville,0.0
32,63,"{139522, 46083, 51211, 167313, 116626, 202005, 37014, 38808, 142490, 60187, 151453, 38307, 56612, 42405, 55205, 44073, 53674, 115373, 208302, 118191, 120495, 139058, 198963, 42420, 134966, 60343, 118713, 43706, 150714, 134973, 52293, 52677, 139463, 157894, 149964, 52301, 53582, 55247, 148046, 60626, 42581, 42582, 140118, 139481, 40668, 40669, 38622, 90460, 55396, 130405, 38631, 131943, 55913, 44650, 44651, 43244, 115949, 133224, 37105, 119924, 101621, 42745, 147198}",35.20984353968255,-80.75717880952378,0.0,North Carolina,Mecklenburg,Charlotte,0.0
33,63,"{37248, 133760, 192000, 192002, 211201, 36871, 60040, 138124, 211086, 120591, 139409, 201620, 83605, 136725, 212245, 127387, 212124, 207517, 136735, 36641, 123170, 160930, 151460, 136741, 151846, 154277, 118057, 123178, 140203, 46764, 130351, 121904, 202289, 42421, 60085, 112951, 118070, 55610, 158913, 44098, 60482, 60483, 60485, 89032, 38478, 213198, 42064, 45904, 54995, 43353, 148697, 111070, 167263, 110819, 127973, 59240, 210028, 148717, 134135, 45305, 52986, 41340, 211453}",35.20167022222222,-80.76059141269837,0.0,North Carolina,Mecklenburg,Charlotte,0.0
34,63,"{156161, 108164, 65288, 60426, 207244, 209935, 111632, 126865, 10386, 53523, 198417, 44182, 108439, 206106, 119965, 108958, 141727, 202015, 53665, 44066, 110113, 104872, 107945, 121388, 114862, 197680, 111665, 55352, 121400, 179258, 45883, 194233, 218301, 45886, 101439, 198860, 212687, 75473, 193490, 219347, 37844, 148180, 122717, 124510, 156766, 216546, 40676, 75878, 110438, 110694, 53609, 2282, 152555, 106479, 198128, 89201, 200432, 135411, 140276, 110069, 200433, 132731, 110463}",27.44767947619047,-82.57538605460314,2.0,Florida,Manatee,Bradenton,0.031746031746031744
35,62,"{187008, 177155, 159111, 159112, 159113, 159114, 159115, 159116, 119309, 119310, 159117, 119312, 156816, 159753, 77459, 159755, 157461, 169491, 169847, 173204, 90521, 90522, 173846, 180247, 183711, 168866, 185380, 184583, 180269, 218030, 187313, 143923, 159754, 168515, 179267, 208713, 34645, 177751, 183386, 169226, 34910, 177376, 195552, 158434, 174691, 217829, 134761, 184297, 144622, 186480, 205552, 121458, 121459, 134771, 134773, 169846, 85111, 178059, 121465, 177274, 164221, 164223}",45.108726999999995,-93.30125616129031,0.0,Minnesota,Hennepin,Minneapolis,0.0
36,66,"{166274, 144251, 173061, 192262, 214533, 169357, 49679, 193425, 122258, 185747, 197009, 214033, 123543, 123544, 200215, 106396, 189213, 67999, 68000, 141345, 187039, 77987, 195106, 122023, 191531, 195115, 91054, 199984, 168882, 68532, 192950, 200121, 130749, 144064, 186817, 61250, 197954, 181703, 143820, 143948, 191182, 213711, 50385, 166994, 191825, 199130, 199898, 147038, 179294, 195041, 136418, 95716, 161895, 178792, 193130, 178796, 190700, 149742, 196591, 218476, 214002, 108917, 195190, 192889, 142843, 198525}",45.535597318181814,-122.68583145454546,0.0,Oregon,Multnomah,Portland,0.0
37,61,"{155137, 205573, 202377, 201362, 56468, 139162, 219419, 59550, 54308, 48677, 49573, 201126, 48812, 48686, 121774, 49840, 121775, 122037, 49083, 207548, 218555, 204990, 212343, 48578, 158532, 158533, 138952, 48331, 51788, 201548, 212044, 212045, 54352, 212046, 48724, 49364, 118870, 118871, 118873, 118874, 205658, 118876, 118877, 49246, 34142, 118878, 118879, 118880, 155768, 155770, 200936, 34029, 203757, 211312, 206193, 57847, 50680, 48889, 49146, 155133, 155134}",37.3250897377049,-121.88677109836065,0.0,California,Santa Clara,San Jose,0.0
